,period,상의(여성),하의(여성),아우터(여성),수트(여성),운동복(여성),운동화(여성),구두(여성),상의(남성),하의(남성),아우터(남성),수트(남성),운동복(남성),운동화(남성),구두(남성),남성가방/지갑,시계(남성),여성가방/지갑,패션잡화,샌들(남성),샌들(여성),제철 채소,제철 과일,제철 해산물,다이어트 보조제,단백질 보충제,샐러드/닭가슴살,아이스크림/빙수,영양제,비타민,축산선물세트,쇠고기,채식푸드,캠핑,보온/보냉용품,선풍기커버,압축팩,제습/방향/탈취,해충퇴치용품,그릇/홈세트,조리기구,5G 휴대폰,스마트워치,태블릿,블루투스 이어폰,액션캠/캠코더,DSLR 카메라,콘솔,닌텐도,초경량 노트북,조립/반조립PC,키보드,마우스,모니터,레이저프린터,컬러레이저복합기,SSD,외장SSD,그래픽카드,신생아의류,임산부용품,유아침구,외출용품,분유,반려캐리어,침대/해먹,계단/스텝,울타리,기타애완용품,건강관리용품,재활운동용품,당뇨관리용품,냉온/찜질용품,의료용품,구급/응급용품,석션기/네블라이저,거즈/붕대/솜류,핀셋/포셉/겸자류,의료용가구,남성골프웨어,인원별텐트,등산화/트레킹화,테니스의류,일반자전거,스키장비,축구화,글러브,탁구라켓,모형/프라모델/피규어,아이돌굿즈,사무용품,필기도구,전략게임,기타,백화점/마트,카페/베이커리,치킨,게임/E머니,뷰티/헬스,편의점,콘서트,국내항공권,제주여행,해외항공권,고용률,물가,평균기온(°C),생활물가총지수,출생아수(명)
23,2017-08-24,33.06225,50.22516,22.34877,19.6384,23.03339,16.36111,35.1427,26.63666,27.38439,9.8863,31.3407,22.50619,42.24557,25.59808,29.39762,24.21563,45.70409,2.9403,8.00927,5.36345,6.9834,0.70671,0.05239,3.59041,14.91071,6.89925,58.01989,1.0407,1.75651,3.45494,0.51011,3.27682,6.06177,11.43763,12.01629,3.11212,2.46301,8.15023,18.11733,12.66318,48.64556,16.47081,27.32956,10.87069,19.05999,91.59978,6.70071,1.19715,26.5174,7.31955,4.48304,3.7675,4.49548,2.08489,1.0221,5.95075,0.57436,17.43029,27.11343,9.96582,9.383,81.25758,24.66002,6.04874,10.01965,6.21763,8.80137,12.35195,5.60208,9.00212,7.60719,2.99115,7.29905,7.28769,4.1074,3.68037,7.29905,21.00752,14.33702,16.7004,14.20592,8.18725,27.59815,4.97148,17.67602,40.21923,29.86498,11.46413,29.07018,6.32553,15.75639,20.66816,6.6377,3.40983,11.99494,17.59719,1.84767,6.0105,12.24256,12.20107,67.28425,15.11793,24.29078,61.3483870967742,98.14258064516127,26.5,98.14258064516127,981.0202913631634
24,2017-08-25,28.6456,44.66099,19.0363,20.20552,19.42662,14.71909,32.8406,23.55192,23.61238,8.93537,28.59342,18.84109,37.86942,22.07405,25.16935,20.52645,40.76157,2.46741,6.77486,4.19785,7.2696,0.61314,0.02503,2.95437,14.65338,5.21713,58.15947,0.89795,1.64153,3.32334,0.40446,3.04941,4.88416,9.69401,12.04344,4.82915,2.0035,7.50635,15.07969,11.06021,33.26296,15.74949,24.18305,10.17942,17.01914,80.51826,6.40158,1.28654,24.82036,6.66804,4.1203,3.3972,4.21881,2.09572,0.93211,5.68539,0.66149,16.2942,24.39742,9.66237,8.78954,41.44932,22.94749,5.55367,9.89329,5.59823,7.41816,11.17224,4.53915,7.5169,6.68675,2.57614,6.46231,6.55601,3.66043,2.93547,6.46231,17.52667,13.09341,13.50907,11.89519,7.35356,27.25518,3.94504,16.72813,35.3561,23.94239,10.9097,24.80519,6.2429,13.83366,20.05328,5.98622,3.50163,12.67407,22.11558,2.2082,4.27932,12.92906,14.21316,56.44118,15.3425,18.79432,61.354838709677416,98.14625806451612,25.3,98.14625806451612,982.0117932708984
25,2017-08-26,29.65549,45.37624,20.21491,20.45506,18.88016,14.74277,34.24092,26.06437,23.68175,10.25458,31.35007,20.11938,40.54834,22.58291,26.62243,19.79526,43.92573,2.35324,6.58103,3.79479,5.60961,0.50306,0.02874,2.34906,13.75387,4.22723,50.33774,0.74838,1.35273,2.29944,0.32035,2.11908,5.26061,8.84863,9.58587,2.72694,1.81545,6.53566,14.47049,9.81885,33.49151,13.90611,23.16679,9.42671,15.34008,74.2706,6.47466,1.34214,23.44118,6.66276,4.18854,2.92075,3.62331,1.72389,0.53942,4.59676,0.59977,14.22728,22.0796,7.89599,7.85995,40.46253,18.11753,5.18134,10.10857,6.50533,8.79207,11.86468,3.85052,6.4945,4.75202,2.15468,4.76696,4.8712,2.91548,1.92845,4.76696,12.48906,14.52175,14.54683,13.08613,8.65754,32.32364,3.94504,18.85105,44.15576,20.53105,12.37698,26.71861,5.71391,12.74573,19.05323,5.8379,3.3836,12.23877,22.20665,2.52365,5.42695,23.65878,14.25173,51.92738,15.52825,18.26241,61.36129032258064,98.14993548387096,24.2,98.14993548387096,983.0032951786334
26,2017-08-27,35.86246,55.12601,27.80452,28.3018,26.0286,17.90036,45.17617,33.32343,30.16558,13.24505,39.70036,26.74737,47.62206,28.5684,33.4194,26.44908,50.88433,2.94404,7.91657,4.32001,5.55237,0.51627,0.03663,2.90435,14.32169,5.66477,50.17821,0.82046,1.43091,2.41561,0.35848,3.03907,6.62162,10.14932,13.34691,3.38999,2.07039,6.64715,15.33005,11.30443,33.06328,14.56143,24.24787,8.90125,17.75095,79.12697,6.9769,1.52221,24.9042,7.54583,4.28064,3.19172,3.63343,1.78918,0.55554,4.49538,0.42841,14.44723,26.03513,9.52342,8.46139,40.05495,21.65888,5.86999,12.57487,7.99627,10.74018,12.88818,4.37992,7.36111,4.85081,3.03635,5.47566,5.71909,3.15928,2.03811,5.47566,13.48609,17.33353,21.95203,16.44197,8.72167,38.85907,4.6086,22.12876,51.83502,22.81728,12.83192,26.38307,3.72715,13.60489,19.98261,5.75241,4.28852,9.71552,19.85989,1.62235,6.71075,11.18738,15.11956,61.77567,14.40003,17.73049,61.36774193548387,98.1536129032258,22.7,98.1536129032258,983.9947970863684
27,2017-08-28,34.53416,50.84182,28.55786,26.60723,25.24302,15.76058,40.85552,30.24561,25.82668,12.1825,35.23804,24.7683,42.05301,27.07545,29.42017,20.5198,43.74953,2.77611,6.59744,4.26555,5.66685,0.5625,0.02318,2.68352,14.60855,7.26614,58.13953,0.92413,1.68712,2.98527,0.42386,4.15546,7.40347,9.91794,20.39375,3.37466,2.09002,7.30497,13.04347,10.58795,30.06129,13.68275,23.06851,10.66901,19.40863,81.60204,6.04126,1.08124,25.35238,6.71166,4.60103,3.52737,4.17361,2.28303,0.87553,5.62076,0.57726,14.62036,30.85664,10.4689,9.48448,33.89245,26.11183,5.72419,10.76843,7.20257,9.79867,11.26317,5.37874,8.03596,8.14397,3.67049,6.35297,6.41936,4.00582,2.93547,6.35297,14.97288,14.9841,20.79164,14.81475,7.67421,31.32508,4.06946,19.32444,45.69404,25.94059,10.37161,21.62724,3.38942,12.83995,19.36844,6.14548,5.23278,10.73421,15.26444,1.75754,6.62322,15.00127,16.68809,83.2753,16.38107,22.69503,61.3741935483871,98.15729032258064,21.5,98.15729032258064,984.9862989941034
28,2017-08-29,40.81221,59.04871,37.29065,30.76992,30.56492,17.90013,48.58109,37.86783,30.16908,16.58922,42.33518,30.06779,47.17684,29.77172,31.3512,22.91943,46.1882,3.36775,6.53002,5.47238,7.89925,0.67479,0.02503,3.06872,14.58624,7.8753,62.15758,1.0799,2.00133,3.30234,0.54994,3.26648,7.81853,12.01328,23.13645,3.61228,2.48049,7.59973,16.21463,12.88176,34.81734,15.84024,27.49998,11.66434,17.3612,89.70974,7.06188,1.28996,27.82972,8.08516,5.05881,4.04033,4.92121,2.48415,1.05517,6.98767,0.86844,21.08586,39.73148,14.50793,10.61782,40.06072,34.65008,6.91779,10.04305,7.56303,10.11019,12.72731,7.22335,10.27601,13.82961,6.09768,8.59819,8.57126,6.68427,4.21531,8.59819,18.66363,15.91706,21.91369,16.5532,10.3463,34.25427,4.63452,21.53282,45.28221,31.52115,11.39701,21.9295,6.16207,15.70769,24.18706,7.09205,4.99672,12.16472,18.59894,1.80261,6.70103,12.47139,12.94677,81.74583,16.51405,24.46808,61.380645161290325,98.16096774193548,19.5,98.16096774193548,985.9778009018384
29,2017-08-30,42.99292,59.88648,44.82597,32.55977,32.34014,19.4026,55.19453,42.85637,31.65112,19.45186,43.19739,33.05066,48.01356,29.22425,30.06012,21.29752,44.47742,3.64736,5.57327,5.64667,10.64682,0.63185,0.04683,2.88719,16.5634,6.98232,71.75901,1.15718,2.04033,3.24375,0.54054,3.05974,7.85714,11.4534,26.87033,3.33441,2.32517,6.89104,16.54844,12.61123,31.53695,16.56275,27.10164,11.31697,18.00749,84.2721,7.36611,1.39989,27.76812,8.14269,4.90601,4.03652,4.78678,2.46344,1.00732,6.77879,0.67384,20.66461,42.32504,14.1949,11.18732,52.31309,33.26018,6.52404,11.26918,7.2618,9.89864,13.03739,5.61862,10.48524,13.91523,6.71502,8.60164,8.51335,6.7757,4.2474,8.60164,19.87056,16.58685,19.1262,16.37043,10.02565,34.44689,4.31311,22.25583,47.17781,34.57245,10.93821,21.87404,6.33068,15.70689,22.58203,6.95192,4.05245,11.71317,17.05779,1.84767,5.87434,10.69158,13.10105,83.61104,17.11012,19.68085,61.38709677419354,98.16464516129032,19.8,98.16464516129032,986.9693028095734
30,2017-08-31,38.41406,56.68592,36.90536,29.45419,29.03633,18.00175,54.2544,37.90002,29.57627,17.38707,38.54094,28.9373,45.94837,29.21491,27.11196,18.87795,42.39092,3.34655,4.7314,5.31987,10.07441,0.59773,0.04683,2.81501,16.6775,6.8531,63.1247,1.03832,1.95642,3.01274,0.5227,2.63593,7.22972,10.35695,31.5818,3.11212,2.06305,6.33984,12.53442,11.64985,30.8284,14.72761,25.01424,10.95446,18.14728,83.92334,7.12136,1.22795,20.70589,7.64506,4.90903,3.85053,4.52217,2.3793,0.96367,6.61277,0.55112,19.91506,40.00105,13.85632,11.04488,33.93041,32.49301,5.97955,10.32384,6.56456,8.85484,12.3263,5.44492,9.87886,13.54146,6.15579,8.14472,8.02732,6.56237,4.01337,8.14472,19.38079,15.66112,17.15744,14.33916,8.76442,33.66277,4.7382,21.76557,43.95591,29.28892,11.03324,18.9318,6.13839,15.227,21.04485,6.83209,4.36721,9.81667,17.38704,2.47859,5.83544,9.20416,11.08254,62.80775,15.28309,15.07092,61.39354838709677,98.16832258064515,22.2,98.16832258064515,987.9608047173084
31,2017-09-01,35.3751,52.26907,31.67558,26.80232,25.70748,16.47653,47.48059,34.3128,28.79215,15.85135,36.25555,26.20724,42.13666,25.3396,24.98293,19.45626,39.15787,3.08399,4.02304,4.69661,7.72753,0.53939,0.03431,2.9801,17.56537,5.7063,61.12315,1.0086,1.7468,2.62138,0.49308,2.6566,6.95945,9.60102,25.32247,2.74227,1.87683,5.78934,13.11023,10.76539,30.42469,13.1011,22.54627,10.62769,15.46507,79.39698,6.68541,1.06627,22.06098,6.78213,4.64527,3.65568,4.37342,2.31381,0.91398,6.2787,0.61357,18.33118,34.55493,12.50838,10.58021,35.89904,32.93005,7.48453,10.52976,6.57471,9.44067,10.26298,5.04787,9.12402,13.04748,5.62713,7.64866,7.50345,6.09508,3.91307,7.64866,18.68112,15.80767,15.05188,13.68867,9.96152,32.75388,3.36962,20.69961,40.1405,27.75877,10.57503,18.92626,5.99887,13.97219,20.31761,7.13421,3.56721,9.58547,19.48161,1.66741,5.13518,8.6448,10.24685,58.4183,15.41951,14.3617,61.4,98.172,23.3,98.172,988.9523066250434
32,2017-09-02,35.78117,55.1187,29.7511,28.60124,26.39979,16.82346,53.06907,37.30858,29.90701,16.90571,37.57698,28.89878,44.54354,26.20597,25.67067,20.28715,41.17745,2.91772,4.13437,3.89283,6.81167,0.43811,0.02642,2.60991,15.43833,4.39337,48.53809,0.80747,1.44863,2.01206,0.3781,1.89166,7.19111,9.05088,21.2763,2.63879,1.74338,5.08832,12.75974,9.70888,30.72952,12.84357,21.13586,9.32097,12.17109,75.54563,7.31257,1.25147,24.21588,7.09662,4.03115,3.14032,3.82421,1.77612,0.59146,5.01112,0.39501,14.89611,30.29811,11.43354,8.65405,23.88594,26.24313,7.87004,10.77779,7.58334,9.28259,11.30746,4.42748,8.20188,11.14239,5.12775,6.30895,6.28763,5.41446,2.98896,6.30895,12.66398,17.21742,15.48025,13.64111,11.37238,38.8601,2.60756,25.08264,55.22044,21.16111,11.99717,18.54912,5.97982,12.53413,20.14163,6.76105,2.91147,8.7185,18.18563,1.17169,4.97957,8.19984,9.83543,50.53469,15.11386,11.87943,61.4,98.16883333333332,23.8,98.16883333333332,989.9438085327783
33,2017-09-03,42.02404,66.13263,37.11508,34.66721,32.59178,20.75033,62.34834,46.21292,37.19947,20.28724,50.41369,36.22242,54.54467,33.8015,33.743,24.42834,50.50482,3.6281,5.2335,4.76042,9.33028,0.5548,0.04544,2.95652,15.13698,6.60621,49.96136,0.92353,1.69953,2.63983,0.43918,1.94335,9.23745,10.60039,29.31432,3.36316,2.07654,6.46249,18.21747,11.43869,31.7418,13.58905,23.89291,9.61064,14.49315,80.87827,8.19552,1.32461,26.08618,8.02379,4.39448,3.53738,4.02648,1.98956,0.60758,5.14108,0.46108,16.97896,32.97713,13.46184,9.7011,24.93873,30.55539,7.57432,14.09116,9.44322,11.6445,13.75314,7.51494,9.532,11.8356,5.40284,6.83982,6.93907,5.68874,3.08659,6.83982,13.43361,20.79755,23.71282,17.87935,15.32706,46.41249,4.17314,27.16283,69.77955,24.33843,13.40149,20.23238,4.96533,14.29318,23.80117,6.4761,5.41639,7.82805,19.04728,1.26182,5.47558,8.18713,9.00617,50.69634,13.32479,13.47517,61.4,98.16566666666668,23.7,98.16566666666668,990.9353104405134
34,2017-09-04,41.13571,62.99251,35.21011,35.55192,31.39244,19.8054,59.68716,39.60721,34.59767,18.65826,48.6625,32.65376,49.84423,34.3988,31.35906,23.74368,45.43976,3.88872,5.38343,5.69025,11.84888,0.74524,0.05517,3.5168,17.58992,8.65291,61.79615,1.55524,2.37455,3.45446,0.64693,2.77031,8.70656,11.70651,28.14663,3.54138,2.42478,8.38577,16.16456,13.05447,31.75597,13.57137,25.77329,11.02917,18.26897,86.53341,7.53777,1.07654,27.68819,8.37616,4.7086,4.31113,4.88066,2.61643,1.05718,6.73048,0.77912,20.2571,39.45221,15.39272,10.59258,19.17063,38.19518,7.90546,13.58573,8.75951,11.23535,12.72032,7.07033,10.63544,14.69077,6.0486,9.34027,9.28856,7.85927,4.53761,9.34027,19.76561,18.94092,23.62853,19.32222,13.59555,40.92164,4.05391,24.94658,54.87524,28.0108,11.27437,17.98619,5.02892,15.95601,24.26763,6.79071,4.5377,9.12128,15.53064,2.02794,5.61174,9.10246,14.54101,69.31111,14.51264,18.26241,61.4,98.1625,24.6,98.1625,991.9268123482484
35,2017-09-05,42.13394,64.67535,36.43034,34.94396,33.07815,19.4495,60.80277,38.04316,34.36013,18.61696,49.96652,32.15015,48.69721,34.58378,29.74377,21.68971,44.89353,4.06386,4.9789,5.79996,9.7882,0.61644,0.05749,3.09016,17.98092,7.26383,64.01455,1.20665,2.18325,3.60509,0.7183,3.07008,7.11389,11.90813,29.5723,3.40915,2.31048,7.70774,15.24659,13.36414,30.81533,13.84599,25.31326,11.23916,16.91718,84.71086,7.72388,1.00383,26.93504,7.96003,4.64904,4.31361,4.86776,2.26027,1.03301,6.65224,0.65786,19.67878,41.07142,15.33842,8.96881,19.70775,37.37174,8.08504,12.13964,8.52259,10.92151,12.02088,6.33,10.73254,13.92346,6.29399,8.73918,8.70867,6.49803,4.15245,8.73918,19.81808,18.41252,21.24626,18.56128,15.04916,37.2305,3.53032,23.36451,50.45421,29.93699,11.45522,19.58625,7.83838,16.53092,24.00754,6.97807,5.16721,9.85098,14.97723,1.62235,5.34915,10.08136,8.54975,56.44118,13.38828,14.3617,61.4,98.15933333333334,21.9,98.15933333333334,992.9183142559834
36,2017-09-06,42.20083,64.68225,37.23017,34.24073,32.18428,19.1989,66.30758,37.25031,33.47301,17.96334,45.86568,30.81593,47.03432,34.16274,28.18041,18.33953,44.74423,3.99694,4.67241,5.80541,9.7882,0.63406,0.03709,3.07372,17.04218,6.64543,59.13158,1.12842,2.07663,3.52301,0.72911,2.60492,5.73359,11.6569,27.46775,3.23285,2.26993,6.79906,15.63882,12.77045,31.73935,14.03045,24.64465,11.54508,15.62952,83.04207,7.1953,1.14454,25.87609,7.72033,4.57763,4.12983,4.68098,1.90168,1.04275,6.20998,0.66004,18.29131,39.19585,14.07352,9.27353,26.45935,35.44163,7.59573,9.75758,5.51531,8.21322,11.75277,12.37669,10.71438,14.02226,6.40936,8.78752,8.71245,7.16172,4.16181,8.78752,18.62865,18.37691,17.96235,17.67024,11.82129,32.09318,3.81544,21.31355,45.52446,30.24302,10.73598,19.28676,10.10778,16.42153,24.55174,6.85824,4.9836,10.01715,17.91943,1.57728,5.58257,11.37808,8.33761,48.39592,13.05711,8.86524,61.4,98.15616666666666,20.6,98.15616666666666,993.9098161637183
37,2017-09-07,40.39812,62.01559,34.83296,30.39108,30.7452,18.97956,59.31645,36.97317,34.16182,18.47978,45.46002,30.90781,46.73088,32.57824,28.13592,20.49986,43.85028,4.02201,4.28696,5.73382,12.76473,0.60323,0.04683,2.89863,16.57484,6.31547,53.87472,1.06775,2.14594,3.42185,0.75865,2.04672,6.58301,11.19055,23.50305,3.1102,2.18892,6.90707,15.83076,12.31776,39.1043,15.28923,24.78004,11.6327,15.31377,81.48953,7.05678,1.15823,25.42807,7.7908,4.34489,4.0313,4.72121,1.82445,1.04224,6.23788,0.72612,17.84256,36.12393,13.7014,8.57111,25.12685,34.40624,7.24482,15.56533,8.74767,12.80686,11.874,8.65645,10.46184,13.92511,6.2406,8.44109,8.41342,6.63348,4.03343,8.44109,18.2963,18.02035,16.22954,16.25881,13.29628,31.67214,4.35458,23.67373,46.2936,26.50765,11.06234,19.30062,7.95216,16.62434,22.79264,6.77041,4.83934,9.20798,18.17162,2.79405,5.31997,10.37376,15.99382,37.81397,13.30313,8.51063,61.4,98.153,22.4,98.153,994.9013180714534
38,2017-09-08,35.6658,55.75119,29.71762,28.48101,25.40953,16.9306,52.54845,31.7717,29.2252,16.30191,38.12724,25.51559,41.83764,28.05206,23.74627,18.85801,39.52375,3.44784,3.77643,4.9137,9.95993,0.56581,0.04173,2.18112,16.69509,5.25404,62.74583,1.07108,1.85208,2.89365,0.65485,1.91234,5.56949,10.09904,20.57026,2.6407,1.99967,6.8116,14.58733,11.53651,34.41472,13.98625,22.72767,10.70873,14.20865,75.65064,6.68117,1.0667,24.05568,7.68054,4.00669,3.79081,4.41869,1.63638,0.89551,5.65886,0.6477,17.20218,35.61826,12.9907,7.69922,24.27042,32.16851,6.43014,12.14432,6.96226,9.171,10.39121,5.57313,9.56938,13.17098,5.35893,7.72721,7.65448,6.51496,3.60414,7.72721,16.58212,17.86193,13.32667,14.6139,12.16331,31.68884,3.59253,22.69885,42.87185,22.20522,10.52662,18.53803,13.72579,14.21054,21.25688,6.42809,3.71147,9.48433,18.47285,2.52365,4.81423,10.06864,11.80251,27.26933,12.94064,10.10638,61.4,98.14983333333332,24.3,98.14983333333332,995.8928199791884
39,2017-09-09,36.20765,58.33427,29.89091,28.19971,26.30966,18.49169,56.81216,34.93412,30.26368,16.80819,39.51159,27.51435,46.33104,30.27062,25.58853,20.00797,42.62179,3.13456,3.73872,4.24376,8.07097,0.44692,0.03245,1.9024,17.85554,4.18339,59.04185,0.92689,1.53871,2.41423,0.52284,1.64358,5.98455,9.21755,17.75967,2.04281,1.74585,5.80885,14.34532,10.70399,33.13492,14.01513,21.75899,9.08319,13.03611,71.49178,7.53352,1.26558,22.92104,7.31619,3.76753,3.23788,3.76328,1.19366,0.65493,4.58995,0.51699,15.03154,28.98636,11.63956,6.27533,22.45113,27.37231,6.20937,12.2894,8.12827,9.7638,11.10463,5.10577,8.94588,11.54251,4.82682,6.71437,6.6408,5.90884,3.34603,6.71437,13.60853,19.05703,14.4691,15.18657,12.61222,38.69782,3.32814,28.18494,60.28948,23.46534,12.29146,19.84137,9.18107,13.56177,22.27672,6.05531,3.56721,8.23444,19.78984,2.56872,4.79478,8.58123,11.89894,19.04998,12.76583,10.10638,61.4,98.14666666666666,23.8,98.14666666666666,996.8843218869234
40,2017-09-10,43.03539,71.48055,35.19678,32.09473,33.04998,22.45305,69.35109,44.02958,38.095,20.38689,51.83419,36.50062,56.72097,39.11307,33.94638,25.75113,51.70903,3.94428,4.83697,5.05143,9.61648,0.53829,0.04497,2.4484,19.44729,5.75014,54.98143,0.9572,1.70367,2.84906,0.62257,2.7393,8.06949,10.67664,19.67413,2.78443,2.01619,7.15793,15.64716,11.75914,38.09202,15.83671,24.18827,9.39246,15.00131,77.36068,8.2567,1.54274,24.98854,8.19686,4.14461,3.42352,3.98315,1.28228,0.63176,4.7308,0.4727,14.85201,31.04429,13.00348,7.59851,24.93048,30.47099,7.25306,13.94608,9.48722,12.04203,13.41975,5.65998,10.59213,11.79279,5.50143,6.98686,7.03257,5.95963,3.19893,6.98686,13.10127,22.90548,22.73691,20.20029,14.85677,47.03058,3.79989,31.49526,65.32824,21.54815,13.98858,20.02994,7.02571,14.62575,26.05287,6.32348,4.73442,7.99963,18.70402,2.16313,6.36063,8.5558,9.80971,21.16388,11.28992,12.58865,61.4,98.1435,23.0,98.1435,997.8758237946583
41,2017-09-11,44.94709,69.99001,37.73998,32.96583,35.42925,21.38258,66.94905,41.60644,38.31923,20.57242,52.18229,35.63891,53.64491,37.44822,31.24795,24.01621,47.1353,4.52761,5.34528,5.65523,14.88265,0.76615,0.06862,3.61686,19.00831,7.60994,61.06832,1.25975,2.26666,4.015,1.00416,3.01839,6.82432,12.45247,18.46571,3.19261,2.38312,8.52653,17.00742,14.1609,42.19591,16.71243,25.96828,10.65586,16.78233,83.70584,8.29834,1.17021,26.18275,8.70407,4.42876,4.28117,4.84159,2.0293,1.101,6.49098,0.64624,14.53515,39.53855,14.42488,9.23051,24.73411,38.61722,7.88404,12.85099,8.75444,11.75841,12.94413,7.16752,12.15454,14.78462,6.74731,9.64988,9.76247,8.0455,4.18589,9.64988,20.39531,20.27844,22.62809,21.6243,14.66438,38.54372,4.10575,27.30789,55.94718,28.0108,12.09012,20.12978,6.76469,16.44708,25.97584,6.76144,5.74426,10.10927,14.85113,2.16313,5.85489,10.6153,8.09334,27.39368,12.48099,9.04255,61.4,98.14033333333332,21.2,98.14033333333332,998.8673257023934
42,2017-09-12,42.98563,69.9961,36.19592,32.46449,33.28221,20.59008,64.36457,38.51851,36.44128,18.49486,49.77641,32.51195,50.56345,34.19077,29.10961,21.5767,44.89535,4.3867,4.75713,5.71515,12.13508,0.77496,0.06398,3.1509,19.55753,6.85772,66.55699,1.21277,2.25577,3.91474,1.08375,2.4602,6.79536,12.1464,20.61099,3.03547,2.36037,8.21783,16.83217,13.74801,40.11604,15.898,24.82395,11.06739,14.86482,79.80574,6.99644,1.09921,25.11582,8.02235,4.60903,4.44351,4.50302,1.92557,1.07884,6.34878,0.73047,14.2658,39.06547,15.04615,8.38927,22.35047,35.8149,7.87581,12.42512,8.2332,10.89594,12.37993,6.76427,11.62465,14.0272,6.52043,9.01052,8.99559,8.01164,3.97459,9.01052,20.50026,19.11172,19.09614,19.25069,11.351,37.17527,4.8367,25.77979,54.76623,26.22862,11.01839,17.90854,10.3482,16.4886,23.20468,6.46595,6.4918,11.31942,18.71103,2.88418,7.7125,14.13679,6.47338,25.76473,12.70448,8.86524,61.4,98.13716666666666,22.1,98.13716666666666,999.8588276101284
43,2017-09-13,42.47385,67.38096,35.31221,31.49584,33.06813,19.70148,60.7679,35.62844,33.74419,17.92154,45.74117,31.04705,48.19949,32.22883,27.5959,21.72294,43.55103,4.39487,4.32821,5.61633,11.61991,0.78817,0.09783,2.81001,18.08395,6.47699,71.54963,1.13809,2.21407,3.8869,1.09063,3.20446,6.44787,11.91815,19.5112,3.40915,2.20664,7.68753,16.38154,13.27508,46.51284,18.11147,25.56837,10.9109,14.89277,77.00442,7.04063,1.04275,24.89656,7.76252,4.46884,4.44262,4.52752,1.79683,1.05886,6.2127,0.64261,13.57315,37.94224,14.11185,8.21283,20.41979,33.33333,7.77778,10.81991,8.52597,11.70494,11.87634,6.11493,10.91138,13.31752,6.30044,8.59934,8.5107,7.92022,3.79003,8.59934,19.10092,18.77992,17.8943,18.53023,12.44121,35.32407,3.77916,25.54928,53.7185,25.0405,10.42031,18.50198,9.69462,16.00552,22.40605,6.57485,4.81311,11.53797,21.80735,2.16313,8.40303,14.53089,6.42838,24.73265,12.9874,8.33333,61.4,98.134,21.4,98.134,1000.8503295178634
44,2017-09-14,40.80073,63.9451,34.157,29.92377,29.96776,18.12866,61.15488,33.92169,32.19909,17.35266,41.93755,28.72444,45.37339,29.60854,25.94192,20.10768,41.10958,4.23692,3.84074,5.29731,10.58958,0.62525,0.09783,3.01083,18.00603,5.81706,69.82975,1.14096,2.11268,3.59067,1.06887,2.41885,6.24517,11.30745,18.49287,2.56596,2.09266,6.96421,17.54151,14.71209,40.99103,16.73836,24.30903,10.97059,12.64965,77.11317,7.66014,1.24848,24.45923,7.40968,4.39011,4.20497,4.5684,1.80765,1.06457,5.88339,0.59033,13.19395,38.62499,13.82598,8.01629,19.26716,33.92981,7.13361,11.60614,8.08597,10.05207,11.37041,6.00119,10.30116,13.26812,6.1855,8.20543,8.07275,7.22605,3.75526,8.20543,19.43326,19.78616,15.17659,17.17304,10.51731,34.77178,3.49922,22.92599,47.09907,23.34833,10.1091,19.03718,8.40882,15.41185,21.07312,6.31879,4.87868,11.69872,20.63047,2.11807,7.96537,11.70861,6.89766,26.87142,13.52706,7.80141,61.4,98.13083333333331,22.4,98.13083333333331,1001.8418314255983
45,2017-09-15,36.7876,56.74637,30.67514,26.16487,27.06331,16.31352,54.54957,31.448,28.42707,15.86479,35.4643,25.74814,41.50108,27.34078,22.25387,16.81733,38.18869,3.54108,3.36436,4.68494,9.67372,0.54489,0.0408,2.6971,16.96645,4.8387,67.92292,0.97949,1.80151,3.03956,0.97351,2.62559,6.46718,9.85307,14.89477,2.23061,1.73643,5.63046,16.15622,12.55591,40.26505,14.65572,20.81645,9.8627,11.7945,72.56431,6.81458,1.07141,22.82278,6.72173,4.00246,3.76281,4.08773,1.59478,0.99104,5.21796,0.50029,15.10041,35.44471,11.12211,7.47307,17.40002,28.4152,7.96889,10.10389,7.44119,8.96643,10.16273,5.25673,8.44184,9.67529,4.77387,6.89162,6.84331,5.49911,2.9796,6.89162,18.26132,18.10136,12.98847,15.08871,6.90466,31.46486,3.7325,20.20711,40.72795,21.79117,9.53656,19.54188,7.82551,13.75261,18.37334,5.54592,4.1836,11.06294,23.61471,2.16313,6.86636,11.31451,6.32553,23.713,13.61864,7.62411,61.4,98.12766666666668,22.6,98.12766666666668,1002.8333333333334
